symbol,entry_time,signal_time,confirm_time,bars_ahead,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score
AAVEUSDT,2022-01-06 00:00:00,2022-01-05 22:00:00,2022-01-05 23:00:00,1,231.7,2022-01-06 01:00:00,227.06599999999997,stop_loss,-2.0,-2.3,1.0
ADAUSDT,2022-01-06 14:00:00,2022-01-06 12:00:00,2022-01-06 13:00:00,1,1.231,2022-01-06 20:00:00,1.2793800000000002,take_profit,3.93,3.63,1.0
XRPUSDT,2022-01-06 17:00:00,2022-01-06 09:00:00,2022-01-06 16:00:00,7,0.7673,2022-01-07 03:00:00,0.751954,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-01-06 18:00:00,2022-01-06 10:00:00,2022-01-06 17:00:00,7,154.28,2022-01-06 20:00:00,151.1944,stop_loss,-2.0,-2.3,0.34
UNIUSDT,2022-01-07 09:00:00,2022-01-07 07:00:00,2022-01-07 08:00:00,1,16.19,2022-01-07 13:00:00,15.866200000000001,stop_loss,-2.0,-2.3,0.66
BTCUSDT,2022-01-07 17:00:00,2022-01-07 15:00:00,2022-01-07 16:00:00,1,41993.48,2022-01-08 17:00:00,41153.610400000005,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-01-07 17:00:00,2022-01-07 15:00:00,2022-01-07 16:00:00,1,3203.21,2022-01-08 16:00:00,3139.1458,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-01-09 17:00:00,2022-01-09 10:00:00,2022-01-09 16:00:00,6,13.929,2022-01-09 18:00:00,13.65042,stop_loss,-2.0,-2.3,0.34
ADAUSDT,2022-01-10 22:00:00,2022-01-10 17:00:00,2022-01-10 21:00:00,4,1.131,2022-01-11 03:00:00,1.163804,take_profit,2.9,2.6,0.33
DOGEUSDT,2022-01-18 01:00:00,2022-01-17 21:00:00,2022-01-18 00:00:00,3,0.1709,2022-01-18 03:00:00,0.167482,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-01-20 14:00:00,2022-01-20 00:00:00,2022-01-20 13:00:00,13,130.7,2022-01-20 20:00:00,128.08599999999998,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-01-21 14:00:00,2022-01-21 12:00:00,2022-01-21 13:00:00,1,0.1507,2022-01-21 20:00:00,0.147686,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-01-21 14:00:00,2022-01-21 12:00:00,2022-01-21 13:00:00,1,184.8,2022-01-21 20:00:00,181.104,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-01-21 23:00:00,2022-01-21 21:00:00,2022-01-21 22:00:00,1,0.6368,2022-01-22 05:00:00,0.6240640000000001,stop_loss,-2.0,-2.3,1.0
ETHUSDT,2022-01-22 01:00:00,2022-01-21 23:00:00,2022-01-22 00:00:00,1,2607.56,2022-01-22 03:00:00,2555.4087999999997,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-01-22 09:00:00,2022-01-22 07:00:00,2022-01-22 08:00:00,1,97.11,2022-01-22 10:00:00,95.1678,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-01-22 09:00:00,2022-01-22 07:00:00,2022-01-22 08:00:00,1,10.92,2022-01-22 10:00:00,10.7016,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-01-22 09:00:00,2022-01-22 07:00:00,2022-01-22 08:00:00,1,14.88,2022-01-22 10:00:00,14.5824,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-01-22 12:00:00,2022-01-22 10:00:00,2022-01-22 11:00:00,1,95.1,2022-01-22 14:00:00,93.198,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-01-22 18:00:00,2022-01-22 16:00:00,2022-01-22 17:00:00,1,140.9,2022-01-23 00:00:00,152.5348,take_profit,8.26,7.96,0.33
TRXUSDT,2022-01-22 21:00:00,2022-01-22 18:00:00,2022-01-22 20:00:00,2,0.05722,2022-01-22 22:00:00,0.056075599999999996,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-01-24 12:00:00,2022-01-24 10:00:00,2022-01-24 11:00:00,1,81.89,2022-01-24 14:00:00,87.34396,take_profit,6.66,6.36,0.33
BNBUSDT,2022-01-24 17:00:00,2022-01-24 15:00:00,2022-01-24 16:00:00,1,356.9,2022-01-24 20:00:00,368.818,take_profit,3.34,3.04,0.33
NEARUSDT,2022-01-24 17:00:00,2022-01-24 15:00:00,2022-01-24 16:00:00,1,10.444,2022-01-24 19:00:00,10.23512,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-02-03 12:00:00,2022-02-03 10:00:00,2022-02-03 11:00:00,1,96.8,2022-02-03 21:00:00,101.1188,take_profit,4.46,4.16,0.33
SOLUSDT,2022-02-09 13:00:00,2022-02-09 05:00:00,2022-02-09 12:00:00,7,114.28,2022-02-10 02:00:00,111.9944,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-02-12 09:00:00,2022-02-12 06:00:00,2022-02-12 08:00:00,2,0.774,2022-02-12 11:00:00,0.75852,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-02-12 10:00:00,2022-02-12 06:00:00,2022-02-12 09:00:00,3,117.8,2022-02-12 16:00:00,121.9772,take_profit,3.55,3.25,0.33
UNIUSDT,2022-02-12 17:00:00,2022-02-12 14:00:00,2022-02-12 16:00:00,2,10.79,2022-02-12 21:00:00,10.5742,stop_loss,-2.0,-2.3,0.34
AAVEUSDT,2022-02-12 17:00:00,2022-02-12 06:00:00,2022-02-12 16:00:00,10,166.7,2022-02-12 21:00:00,163.36599999999999,stop_loss,-2.0,-2.3,0.66
LINKUSDT,2022-02-13 09:00:00,2022-02-12 21:00:00,2022-02-13 08:00:00,11,16.17,2022-02-13 17:00:00,15.846600000000002,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-02-13 17:00:00,2022-02-12 21:00:00,2022-02-13 16:00:00,19,10.537,2022-02-13 18:00:00,10.326260000000001,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-02-14 07:00:00,2022-02-14 02:00:00,2022-02-14 06:00:00,4,94.8,2022-02-14 09:00:00,92.904,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-02-14 14:00:00,2022-02-14 01:00:00,2022-02-14 13:00:00,12,2938.91,2022-02-14 19:00:00,2880.1317999999997,stop_loss,-2.0,-2.3,0.34
ADAUSDT,2022-02-15 01:00:00,2022-02-14 01:00:00,2022-02-15 00:00:00,23,1.075,2022-02-17 14:00:00,1.0534999999999999,stop_loss,-2.0,-2.3,0.33
BNBUSDT,2022-02-15 02:00:00,2022-02-14 03:00:00,2022-02-15 01:00:00,22,413.1,2022-02-15 04:00:00,423.5548,take_profit,2.53,2.23,0.33
SOLUSDT,2022-02-19 17:00:00,2022-02-19 11:00:00,2022-02-19 16:00:00,5,91.14,2022-02-20 02:00:00,89.3172,stop_loss,-2.0,-2.3,0.66
UNIUSDT,2022-02-19 17:00:00,2022-02-19 13:00:00,2022-02-19 16:00:00,3,10.07,2022-02-20 01:00:00,9.8686,stop_loss,-2.0,-2.3,0.66
LINKUSDT,2022-02-21 02:00:00,2022-02-20 14:00:00,2022-02-21 01:00:00,11,15.12,2022-02-21 10:00:00,14.817599999999999,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-02-21 15:00:00,2022-02-21 13:00:00,2022-02-21 14:00:00,1,2723.4,2022-02-21 18:00:00,2668.9320000000002,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-02-22 11:00:00,2022-02-22 03:00:00,2022-02-22 10:00:00,7,37519.48,2022-02-24 00:00:00,36769.0904,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-02-22 22:00:00,2022-02-22 18:00:00,2022-02-22 21:00:00,3,100.9,2022-02-23 08:00:00,105.1008,take_profit,4.16,3.86,0.66
UNIUSDT,2022-02-24 14:00:00,2022-02-24 10:00:00,2022-02-24 13:00:00,3,8.21,2022-02-24 19:00:00,8.677280000000001,take_profit,5.69,5.39,0.33
DOGEUSDT,2022-02-24 15:00:00,2022-02-24 11:00:00,2022-02-24 14:00:00,3,0.1178,2022-02-24 20:00:00,0.1255172,take_profit,6.55,6.25,0.66
LINKUSDT,2022-02-24 15:00:00,2022-02-24 10:00:00,2022-02-24 14:00:00,4,12.32,2022-02-24 20:00:00,13.15544,take_profit,6.78,6.48,0.33
UNIUSDT,2022-03-06 22:00:00,2022-03-06 11:00:00,2022-03-06 21:00:00,10,8.71,2022-03-06 23:00:00,8.5358,stop_loss,-2.0,-2.3,0.66
SOLUSDT,2022-03-07 13:00:00,2022-03-07 03:00:00,2022-03-07 12:00:00,9,85.56,2022-03-07 17:00:00,83.8488,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-03-07 13:00:00,2022-03-07 05:00:00,2022-03-07 12:00:00,7,13.5,2022-03-07 18:00:00,13.23,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-03-07 13:00:00,2022-03-07 08:00:00,2022-03-07 12:00:00,4,122.0,2022-03-07 18:00:00,119.56,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-03-07 14:00:00,2022-03-07 07:00:00,2022-03-07 13:00:00,6,0.835,2022-03-07 18:00:00,0.8182999999999999,stop_loss,-2.0,-2.3,0.34
AAVEUSDT,2022-04-06 20:00:00,2022-04-06 18:00:00,2022-04-06 19:00:00,1,198.7,2022-04-06 22:00:00,194.726,stop_loss,-2.0,-2.3,0.67
DOGEUSDT,2022-04-07 08:00:00,2022-04-07 00:00:00,2022-04-07 07:00:00,7,0.1481,2022-04-07 11:00:00,0.14513800000000002,stop_loss,-2.0,-2.3,1.0
ADAUSDT,2022-04-07 08:00:00,2022-04-07 00:00:00,2022-04-07 07:00:00,7,1.086,2022-04-07 15:00:00,1.0642800000000001,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-04-07 09:00:00,2022-04-07 00:00:00,2022-04-07 08:00:00,8,162.6,2022-04-07 13:00:00,167.1076,take_profit,2.77,2.47,0.33
UNIUSDT,2022-04-07 12:00:00,2022-04-07 00:00:00,2022-04-07 11:00:00,11,10.12,2022-04-07 15:00:00,9.917599999999998,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-04-09 22:00:00,2022-04-09 15:00:00,2022-04-09 21:00:00,6,16.974,2022-04-09 23:00:00,17.526948,take_profit,3.26,2.96,0.33
LINKUSDT,2022-04-10 06:00:00,2022-04-08 23:00:00,2022-04-10 05:00:00,30,15.55,2022-04-10 23:00:00,15.239,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-04-10 18:00:00,2022-04-10 13:00:00,2022-04-10 17:00:00,4,186.0,2022-04-10 22:00:00,182.28,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-04-11 05:00:00,2022-04-11 02:00:00,2022-04-11 04:00:00,2,15.998,2022-04-11 08:00:00,15.67804,stop_loss,-2.0,-2.3,0.34
TRXUSDT,2022-04-12 13:00:00,2022-04-11 22:00:00,2022-04-12 12:00:00,14,0.06011,2022-04-18 05:00:00,0.058907799999999996,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-04-12 23:00:00,2022-04-12 19:00:00,2022-04-12 22:00:00,3,147.4,2022-04-13 01:00:00,144.452,stop_loss,-2.0,-2.3,0.67
UNIUSDT,2022-04-13 04:00:00,2022-04-12 19:00:00,2022-04-13 03:00:00,8,9.47,2022-04-13 13:00:00,9.2806,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-04-14 01:00:00,2022-04-13 13:00:00,2022-04-14 00:00:00,11,0.7347,2022-04-14 13:00:00,0.720006,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-04-18 18:00:00,2022-04-18 05:00:00,2022-04-18 17:00:00,12,40646.01,2022-04-21 12:00:00,42748.2036,take_profit,5.17,4.87,0.33
AAVEUSDT,2022-04-23 00:00:00,2022-04-22 16:00:00,2022-04-22 23:00:00,7,174.5,2022-04-24 11:00:00,171.01,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-04-25 15:00:00,2022-04-25 07:00:00,2022-04-25 14:00:00,7,96.95,2022-04-25 20:00:00,100.86288,take_profit,4.04,3.74,0.33
NEARUSDT,2022-04-27 14:00:00,2022-04-27 12:00:00,2022-04-27 13:00:00,1,12.787,2022-04-27 18:00:00,12.531260000000001,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-04-30 12:00:00,2022-04-30 08:00:00,2022-04-30 11:00:00,3,11.599,2022-04-30 14:00:00,11.36702,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-05-01 01:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,118.1,2022-05-02 13:00:00,115.73799999999999,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-05-01 01:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,6.8,2022-05-02 18:00:00,6.664,stop_loss,-2.0,-2.3,0.67
AAVEUSDT,2022-05-01 01:00:00,2022-04-30 23:00:00,2022-05-01 00:00:00,1,143.7,2022-05-01 13:00:00,140.826,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-05-02 00:00:00,2022-05-01 19:00:00,2022-05-01 23:00:00,4,11.38,2022-05-02 08:00:00,11.1524,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-05-08 20:00:00,2022-05-08 17:00:00,2022-05-08 19:00:00,2,114.8,2022-05-09 02:00:00,112.50399999999999,stop_loss,-2.0,-2.3,0.33
TRXUSDT,2022-05-09 18:00:00,2022-05-09 16:00:00,2022-05-09 17:00:00,1,0.07555,2022-05-09 19:00:00,0.07403900000000001,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-05-09 20:00:00,2022-05-09 18:00:00,2022-05-09 19:00:00,1,8.74,2022-05-09 22:00:00,8.5652,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-05-10 02:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,0.5039,2022-05-10 06:00:00,0.5267212,take_profit,4.53,4.23,0.34
AAVEUSDT,2022-05-10 02:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,103.9,2022-05-10 04:00:00,101.822,stop_loss,-2.0,-2.3,0.33
ADAUSDT,2022-05-10 02:00:00,2022-05-10 00:00:00,2022-05-10 01:00:00,1,0.6343,2022-05-10 03:00:00,0.621614,stop_loss,-2.0,-2.3,0.67
ADAUSDT,2022-05-11 04:00:00,2022-05-11 02:00:00,2022-05-11 03:00:00,1,0.6202,2022-05-11 06:00:00,0.607796,stop_loss,-2.0,-2.3,0.67
SOLUSDT,2022-05-19 03:00:00,2022-05-19 01:00:00,2022-05-19 02:00:00,1,50.63,2022-05-19 08:00:00,49.6174,stop_loss,-2.0,-2.3,0.66
NEARUSDT,2022-05-19 04:00:00,2022-05-19 02:00:00,2022-05-19 03:00:00,1,5.866,2022-05-19 08:00:00,5.748679999999999,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-05-19 12:00:00,2022-05-19 09:00:00,2022-05-19 11:00:00,2,6.91,2022-05-19 15:00:00,7.2168,take_profit,4.44,4.14,0.66
NEARUSDT,2022-05-24 19:00:00,2022-05-24 17:00:00,2022-05-24 18:00:00,1,5.781,2022-05-24 23:00:00,5.994815999999999,take_profit,3.7,3.4,0.33
AAVEUSDT,2022-05-27 07:00:00,2022-05-27 05:00:00,2022-05-27 06:00:00,1,93.5,2022-05-27 12:00:00,97.2996,take_profit,4.06,3.76,0.34
ETHUSDT,2022-05-27 08:00:00,2022-05-27 05:00:00,2022-05-27 07:00:00,2,1766.32,2022-05-27 17:00:00,1730.9936,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-05-27 08:00:00,2022-05-27 06:00:00,2022-05-27 07:00:00,1,4.898,2022-05-27 12:00:00,5.089867999999999,take_profit,3.92,3.62,0.34
ADAUSDT,2022-06-02 08:00:00,2022-06-02 05:00:00,2022-06-02 07:00:00,2,0.5782,2022-06-02 13:00:00,0.566636,stop_loss,-2.0,-2.3,0.34
AAVEUSDT,2022-06-02 16:00:00,2022-06-02 13:00:00,2022-06-02 15:00:00,2,106.7,2022-06-02 22:00:00,110.9244,take_profit,3.96,3.66,0.34
NEARUSDT,2022-06-02 19:00:00,2022-06-02 13:00:00,2022-06-02 18:00:00,5,5.469,2022-06-03 09:00:00,5.3596200000000005,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-06-04 05:00:00,2022-06-04 02:00:00,2022-06-04 04:00:00,2,37.14,2022-06-05 16:00:00,40.09708,take_profit,7.96,7.66,0.34
NEARUSDT,2022-06-11 19:00:00,2022-06-11 15:00:00,2022-06-11 18:00:00,3,4.157,2022-06-11 20:00:00,4.07386,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-12 07:00:00,2022-06-12 05:00:00,2022-06-12 06:00:00,1,73.4,2022-06-12 10:00:00,71.932,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-06-12 08:00:00,2022-06-12 05:00:00,2022-06-12 07:00:00,2,77.2,2022-06-12 13:00:00,75.656,stop_loss,-2.0,-2.3,0.34
LINKUSDT,2022-06-12 08:00:00,2022-06-12 05:00:00,2022-06-12 07:00:00,2,6.77,2022-06-12 09:00:00,6.6346,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-06-12 09:00:00,2022-06-12 05:00:00,2022-06-12 08:00:00,3,0.06579,2022-06-12 13:00:00,0.0644742,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-06-13 05:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,25234.44,2022-06-13 07:00:00,24729.7512,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-06-13 05:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,0.3235,2022-06-13 07:00:00,0.31703,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-06-13 05:00:00,2022-06-13 03:00:00,2022-06-13 04:00:00,1,3.81,2022-06-13 06:00:00,3.7338,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-06-13 11:00:00,2022-06-13 09:00:00,2022-06-13 10:00:00,1,1209.23,2022-06-13 14:00:00,1185.0454,stop_loss,-2.0,-2.3,0.66
BNBUSDT,2022-06-13 11:00:00,2022-06-13 09:00:00,2022-06-13 10:00:00,1,221.2,2022-06-13 14:00:00,216.77599999999998,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-06-13 13:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,0.05465,2022-06-13 14:00:00,0.053556999999999994,stop_loss,-2.0,-2.3,0.33
TRXUSDT,2022-06-13 13:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,0.06316,2022-06-13 14:00:00,0.061896799999999995,stop_loss,-2.0,-2.3,0.34
LINKUSDT,2022-06-13 13:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,5.6,2022-06-13 14:00:00,5.4879999999999995,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-13 13:00:00,2022-06-13 11:00:00,2022-06-13 12:00:00,1,58.7,2022-06-13 14:00:00,57.526,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-06-15 11:00:00,2022-06-15 09:00:00,2022-06-15 10:00:00,1,1120.05,2022-06-15 14:00:00,1097.649,stop_loss,-2.0,-2.3,0.33
BTCUSDT,2022-06-18 22:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,19186.93,2022-06-19 01:00:00,18803.1914,stop_loss,-2.0,-2.3,0.33
BNBUSDT,2022-06-18 22:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,198.8,2022-06-19 01:00:00,194.824,stop_loss,-2.0,-2.3,0.33
LINKUSDT,2022-06-18 22:00:00,2022-06-18 20:00:00,2022-06-18 21:00:00,1,5.96,2022-06-19 02:00:00,5.8408,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-06-29 04:00:00,2022-06-28 22:00:00,2022-06-29 03:00:00,5,4.88,2022-06-29 06:00:00,4.7824,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-06-29 14:00:00,2022-06-29 06:00:00,2022-06-29 13:00:00,7,60.7,2022-06-29 16:00:00,59.486000000000004,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-06-29 19:00:00,2022-06-29 17:00:00,2022-06-29 18:00:00,1,34.49,2022-06-29 23:00:00,33.800200000000004,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-06-30 23:00:00,2022-06-30 20:00:00,2022-06-30 22:00:00,2,57.0,2022-07-01 00:00:00,59.0768,take_profit,3.64,3.34,0.33
ZECUSDT,2022-07-01 01:00:00,2022-06-30 23:00:00,2022-07-01 00:00:00,1,55.2,2022-07-01 03:00:00,54.096000000000004,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-07-13 03:00:00,2022-07-12 19:00:00,2022-07-13 02:00:00,7,70.0,2022-07-13 09:00:00,73.422,take_profit,4.89,4.59,0.33
SOLUSDT,2022-07-13 08:00:00,2022-07-13 00:00:00,2022-07-13 07:00:00,7,33.93,2022-07-13 12:00:00,33.2514,stop_loss,-2.0,-2.3,0.33
ADAUSDT,2022-07-13 15:00:00,2022-07-13 13:00:00,2022-07-13 14:00:00,1,0.4168,2022-07-13 23:00:00,0.4376388,take_profit,5.0,4.7,0.33
UNIUSDT,2022-08-02 00:00:00,2022-08-01 18:00:00,2022-08-01 23:00:00,5,8.21,2022-08-02 02:00:00,8.0458,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-08-02 01:00:00,2022-08-01 18:00:00,2022-08-02 00:00:00,6,92.5,2022-08-02 03:00:00,90.64999999999999,stop_loss,-2.0,-2.3,0.34
SOLUSDT,2022-08-03 02:00:00,2022-08-03 00:00:00,2022-08-03 01:00:00,1,38.65,2022-08-03 13:00:00,40.825919999999996,take_profit,5.63,5.33,0.67
ADAUSDT,2022-08-05 07:00:00,2022-08-04 16:00:00,2022-08-05 06:00:00,14,0.5098,2022-08-07 20:00:00,0.5245736000000001,take_profit,2.9,2.6,0.33
NEARUSDT,2022-08-17 06:00:00,2022-08-16 18:00:00,2022-08-17 05:00:00,11,5.473,2022-08-17 07:00:00,5.3635399999999995,stop_loss,-2.0,-2.3,0.34
UNIUSDT,2022-08-20 01:00:00,2022-08-19 23:00:00,2022-08-20 00:00:00,1,7.03,2022-08-20 18:00:00,6.8894,stop_loss,-2.0,-2.3,0.66
NEARUSDT,2022-08-20 01:00:00,2022-08-19 22:00:00,2022-08-20 00:00:00,2,4.315,2022-08-20 17:00:00,4.2287,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-08-20 04:00:00,2022-08-19 23:00:00,2022-08-20 03:00:00,4,64.2,2022-08-20 16:00:00,62.916000000000004,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-08-20 07:00:00,2022-08-19 23:00:00,2022-08-20 06:00:00,7,37.04,2022-08-20 15:00:00,36.2992,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-08-21 09:00:00,2022-08-19 23:00:00,2022-08-21 08:00:00,33,0.3448,2022-08-22 03:00:00,0.337904,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-08-22 16:00:00,2022-08-22 08:00:00,2022-08-22 15:00:00,7,1581.87,2022-08-22 18:00:00,1550.2325999999998,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-08-29 04:00:00,2022-08-29 00:00:00,2022-08-29 03:00:00,3,5.88,2022-08-29 14:00:00,6.2599599999999995,take_profit,6.46,6.16,0.67
ETHUSDT,2022-08-29 13:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,1496.02,2022-08-30 04:00:00,1566.80112,take_profit,4.73,4.43,0.33
SOLUSDT,2022-08-29 13:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,31.61,2022-08-30 10:00:00,33.14164,take_profit,4.85,4.55,0.33
ZECUSDT,2022-08-29 13:00:00,2022-08-29 00:00:00,2022-08-29 12:00:00,12,62.8,2022-08-30 14:00:00,61.544,stop_loss,-2.0,-2.3,0.66
DOGEUSDT,2022-08-31 02:00:00,2022-08-30 16:00:00,2022-08-31 01:00:00,9,0.06298,2022-08-31 15:00:00,0.061720399999999995,stop_loss,-2.0,-2.3,0.67
LINKUSDT,2022-09-15 07:00:00,2022-09-15 03:00:00,2022-09-15 06:00:00,3,7.405,2022-09-15 10:00:00,7.2569,stop_loss,-2.0,-2.3,0.34
UNIUSDT,2022-09-15 08:00:00,2022-09-15 06:00:00,2022-09-15 07:00:00,1,6.08,2022-09-15 14:00:00,5.9584,stop_loss,-2.0,-2.3,1.0
AAVEUSDT,2022-09-15 08:00:00,2022-09-15 04:00:00,2022-09-15 07:00:00,3,81.8,2022-09-15 14:00:00,80.164,stop_loss,-2.0,-2.3,0.33
ETHUSDT,2022-09-17 17:00:00,2022-09-16 17:00:00,2022-09-17 16:00:00,23,1470.54,2022-09-18 09:00:00,1441.1291999999999,stop_loss,-2.0,-2.3,0.33
AAVEUSDT,2022-09-19 11:00:00,2022-09-19 03:00:00,2022-09-19 10:00:00,7,73.4,2022-09-19 14:00:00,76.58600000000001,take_profit,4.34,4.04,0.66
ZECUSDT,2022-09-19 13:00:00,2022-09-19 02:00:00,2022-09-19 12:00:00,10,54.5,2022-09-20 22:00:00,53.41,stop_loss,-2.0,-2.3,0.33
UNIUSDT,2022-09-19 13:00:00,2022-09-19 02:00:00,2022-09-19 12:00:00,10,5.43,2022-09-20 13:00:00,5.3214,stop_loss,-2.0,-2.3,0.33
NEARUSDT,2022-09-21 15:00:00,2022-09-21 06:00:00,2022-09-21 14:00:00,8,3.809,2022-09-21 18:00:00,3.7328200000000002,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-10-13 13:00:00,2022-10-13 10:00:00,2022-10-13 12:00:00,2,0.05735,2022-10-13 22:00:00,0.060130079999999995,take_profit,4.85,4.55,0.33
ADAUSDT,2022-10-13 14:00:00,2022-10-13 12:00:00,2022-10-13 13:00:00,1,0.3667,2022-10-18 18:00:00,0.359366,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-11-04 14:00:00,2022-11-04 12:00:00,2022-11-04 13:00:00,1,0.12846,2022-11-04 15:00:00,0.1258908,stop_loss,-2.0,-2.3,0.67
SOLUSDT,2022-11-08 00:00:00,2022-11-07 22:00:00,2022-11-07 23:00:00,1,29.06,2022-11-08 02:00:00,28.4788,stop_loss,-2.0,-2.3,0.67
UNIUSDT,2022-11-08 16:00:00,2022-11-08 14:00:00,2022-11-08 15:00:00,1,6.9,2022-11-08 17:00:00,6.7620000000000005,stop_loss,-2.0,-2.3,0.66
ZECUSDT,2022-11-08 17:00:00,2022-11-08 14:00:00,2022-11-08 16:00:00,2,46.6,2022-11-08 18:00:00,45.668,stop_loss,-2.0,-2.3,0.33
DOGEUSDT,2022-11-08 17:00:00,2022-11-08 14:00:00,2022-11-08 16:00:00,2,0.09955,2022-11-08 18:00:00,0.09755899999999999,stop_loss,-2.0,-2.3,0.33
XRPUSDT,2022-11-09 12:00:00,2022-11-09 10:00:00,2022-11-09 11:00:00,1,0.3785,2022-11-09 15:00:00,0.37093,stop_loss,-2.0,-2.3,0.34
NEARUSDT,2022-11-09 12:00:00,2022-11-09 10:00:00,2022-11-09 11:00:00,1,2.289,2022-11-09 14:00:00,2.24322,stop_loss,-2.0,-2.3,0.33
SOLUSDT,2022-11-09 17:00:00,2022-11-09 15:00:00,2022-11-09 16:00:00,1,14.57,2022-11-09 18:00:00,14.2786,stop_loss,-2.0,-2.3,0.33
ZECUSDT,2022-11-09 23:00:00,2022-11-09 21:00:00,2022-11-09 22:00:00,1,35.2,2022-11-10 02:00:00,34.496,stop_loss,-2.0,-2.3,0.67
